CustomerID,StockCode,Description,InvoiceDate
cd8475cf-cda2-5ed6-b3d1-7dd4ced6c507,441::Beauty,Beauty,1787992011
cd8475cf-cda2-5ed6-b3d1-7dd4ced6c507,433::Health,Health,1787812201
6de0ee36-8ca1-5e29-b474-f30a2a06b312,415::Kids,Kids,1787294344
9ce37f04-e40c-5ebc-aad1-b1b812cc3521,370::Books,Books,1787294541
cd8475cf-cda2-5ed6-b3d1-7dd4ced6c507,6::Toys,Toys,1787329272
6de0ee36-8ca1-5e29-b474-f30a2a06b312,313::Automotive,Automotive,1788270252
cfaf721c-e668-59b2-87dd-a596096c0278,366::Music,Music,1788276832
33c51719-9e23-53ac-9016-35fe9e70b63d,187::Industrial,Industrial,1787600597
9ce37f04-e40c-5ebc-aad1-b1b812cc3521,210::Kids,Kids,1787691844
6de0ee36-8ca1-5e29-b474-f30a2a06b312,199::Garden &amp; Tools,Garden &amp; Tools,1788157495
cd8475cf-cda2-5ed6-b3d1-7dd4ced6c507,432::Automotive,Automotive,1788158403
cfaf721c-e668-59b2-87dd-a596096c0278,355::Games,Games,1787444435
cd8475cf-cda2-5ed6-b3d1-7dd4ced6c507,395::Beauty,Beauty,1787430350
cfaf721c-e668-59b2-87dd-a596096c0278,483::Garden &amp; Tools,Garden &amp; Tools,1788761861
25e798b5-776c-5ace-9257-6c4aaff4ea6b,358::Outdoors,Outdoors,1785818697
6dc260cc-3444-5dde-9655-2113d646379d,189::Games,Games,1785392861
6dc260cc-3444-5dde-9655-2113d646379d,181::Garden &amp; Tools,Garden &amp; Tools,1786342130
6dc260cc-3444-5dde-9655-2113d646379d,424::Smart Home,Smart Home,1786370777
2700cb53-6b5c-5ad0-bf72-df2900b25d3a,151::Books,Books,1786878402
d71496de-64ad-5629-8087-21b9824fcb6d,212::Industrial,Industrial,1786903708
2700cb53-6b5c-5ad0-bf72-df2900b25d3a,251::Music,Music,1786935992
811c2adf-1080-550c-936f-773b21474f37,73::Kids,Kids,1786952043
811c2adf-1080-550c-936f-773b21474f37,500::Music,Music,1786956059
2700cb53-6b5c-5ad0-bf72-df2900b25d3a,27::Movies,Movies,1786979622
25e798b5-776c-5ace-9257-6c4aaff4ea6b,279::Smart Home,Smart Home,1785727168
25e798b5-776c-5ace-9257-6c4aaff4ea6b,2::Industrial,Industrial,1786715644
d71496de-64ad-5629-8087-21b9824fcb6d,342::Smart Home,Smart Home,1786428965
4d981118-3447-5b78-9dc2-e40bca87894d,428::Computers,Computers,1786450186
6dc260cc-3444-5dde-9655-2113d646379d,104::Clothing,Clothing,1785650714
d71496de-64ad-5629-8087-21b9824fcb6d,331::Food &amp; Grocery,Food &amp; Grocery,1785652345
25e798b5-776c-5ace-9257-6c4aaff4ea6b,493::Entertainment,Entertainment,1787208683
ac0ab22c-11b8-5563-888c-4661945cf8d2,309::Clothing,Clothing,1786169707
9858baf9-db64-5311-b791-4d4777a7e43c,453::Art,Art,1786774470
54b75d15-f392-554e-b95e-a0744ee4c4bd,483::Music,Music,1786774753
9858baf9-db64-5311-b791-4d4777a7e43c,251::Outdoors,Outdoors,1786775312
ac0ab22c-11b8-5563-888c-4661945cf8d2,202::Entertainment,Entertainment,1786775553
1d573c42-274c-5ede-a91c-4b6267fb9a64,194::Baby,Baby,1785824571
16e27913-21f7-534f-b614-d7e70d624723,427::Beauty,Beauty,1787181064
16e27913-21f7-534f-b614-d7e70d624723,388::Shoes,Shoes,1786927385
16e27913-21f7-534f-b614-d7e70d624723,447::Entertainment,Entertainment,1786940182
16e27913-21f7-534f-b614-d7e70d624723,251::Sports,Sports,1786967796
ba92af83-806a-54ef-970c-89b996c4f1df,251::Electronics,Electronics,1786102245
9858baf9-db64-5311-b791-4d4777a7e43c,239::Baby,Baby,1785653305
54b75d15-f392-554e-b95e-a0744ee4c4bd,353::Movies,Movies,1785681362
0dce5b84-e273-56f0-8169-39f58b1ccd49,258::Shoes,Shoes,1785681463
ac0ab22c-11b8-5563-888c-4661945cf8d2,251::Industrial,Industrial,1785708965
1d573c42-274c-5ede-a91c-4b6267fb9a64,174::Automotive,Automotive,1785713125
9858baf9-db64-5311-b791-4d4777a7e43c,268::Smart Home,Smart Home,1786515239
ac0ab22c-11b8-5563-888c-4661945cf8d2,299::Shoes,Shoes,1786525359
9858baf9-db64-5311-b791-4d4777a7e43c,156::Clothing,Clothing,1785719268
54b75d15-f392-554e-b95e-a0744ee4c4bd,82::Computers,Computers,1785729615
d214754c-fac6-5686-a093-2c84fd59488e,419::Beauty,Beauty,1785457141
0dce5b84-e273-56f0-8169-39f58b1ccd49,403::Shoes,Shoes,1785489462
ac0ab22c-11b8-5563-888c-4661945cf8d2,68::Toys,Toys,1785503258
ac0ab22c-11b8-5563-888c-4661945cf8d2,173::Beauty,Beauty,1785392043
d214754c-fac6-5686-a093-2c84fd59488e,343::Kids,Kids,1785401170
ac0ab22c-11b8-5563-888c-4661945cf8d2,430::Home,Home,1785306742
54b75d15-f392-554e-b95e-a0744ee4c4bd,337::Smart Home,Smart Home,1785996940
ac0ab22c-11b8-5563-888c-4661945cf8d2,226::Art,Art,1785911815
16e27913-21f7-534f-b614-d7e70d624723,251::Handmade,Handmade,1786844169
16e27913-21f7-534f-b614-d7e70d624723,34::Jewelry &amp; Watches,Jewelry &amp; Watches,1786905699
16e27913-21f7-534f-b614-d7e70d624723,278::Handmade,Handmade,1786905892
16e27913-21f7-534f-b614-d7e70d624723,410::Industrial,Industrial,1786912197
9858baf9-db64-5311-b791-4d4777a7e43c,178::Games,Games,1786428993
0dce5b84-e273-56f0-8169-39f58b1ccd49,251::Games,Games,1786615863
3aab261f-a7cb-51c1-844d-a2e4110275c0,277::Garden &amp; Tools,Garden &amp; Tools,1788935070
d3cd03ca-eacb-52dc-abea-89ffa8113040,295::Shoes,Shoes,1788935592
4286662d-c90c-5244-b25b-b10d2679d179,354::Sports,Sports,1788939875
17497db7-a55b-5aa2-9c5f-0711e76820c0,84::Health,Health,1782801236
7bb85829-dbe3-517c-9538-8a084baa1245,220::Smart Home,Smart Home,1782810490
a686d4e5-fb7f-5034-b004-9bcd86891310,26::Outdoors,Outdoors,1782837842
17497db7-a55b-5aa2-9c5f-0711e76820c0,130::Outdoors,Outdoors,1782872186
2116fe54-d9ba-591a-9a23-df2593639c44,119::Entertainment,Entertainment,1782877195
16e27913-21f7-534f-b614-d7e70d624723,461::Smart Home,Smart Home,1788069738
16e27913-21f7-534f-b614-d7e70d624723,157::Clothing,Clothing,1788070395
16e27913-21f7-534f-b614-d7e70d624723,23::Clothing,Clothing,1788070895
16e27913-21f7-534f-b614-d7e70d624723,451::Health,Health,1788072489
16e27913-21f7-534f-b614-d7e70d624723,203::Books,Books,1788104630
16e27913-21f7-534f-b614-d7e70d624723,394::Entertainment,Entertainment,1787947788
f4d9f593-a679-56e8-bc08-b30b905f37c4,225::Clothing,Clothing,1788314627
f4d9f593-a679-56e8-bc08-b30b905f37c4,14::Health,Health,1788369955
16e27913-21f7-534f-b614-d7e70d624723,152::Jewelry &amp; Watches,Jewelry &amp; Watches,1788602163
16e27913-21f7-534f-b614-d7e70d624723,41::Games,Games,1788039481
16e27913-21f7-534f-b614-d7e70d624723,312::Industrial,Industrial,1787495572
54b75d15-f392-554e-b95e-a0744ee4c4bd,5::Art,Art,1788222217
ac0ab22c-11b8-5563-888c-4661945cf8d2,114::Outdoors,Outdoors,1788229621
16e27913-21f7-534f-b614-d7e70d624723,302::Toys,Toys,1788147968
16e27913-21f7-534f-b614-d7e70d624723,253::Outdoors,Outdoors,1788212219
1d30fe22-4f07-5bd9-894f-db3acdd9f11c,177::Home,Home,1788675784
ac0ab22c-11b8-5563-888c-4661945cf8d2,131::Outdoors,Outdoors,1788684223
16e27913-21f7-534f-b614-d7e70d624723,251::Home,Home,1787365714
16e27913-21f7-534f-b614-d7e70d624723,499::Baby,Baby,1787369496
54b75d15-f392-554e-b95e-a0744ee4c4bd,279::Games,Games,1787382898
0dce5b84-e273-56f0-8169-39f58b1ccd49,369::Home,Home,1787743784
9858baf9-db64-5311-b791-4d4777a7e43c,237::Jewelry &amp; Watches,Jewelry &amp; Watches,1787628830
ca4fde7c-555d-5a7c-bbb4-e616ca823f40,341::Clothing,Clothing,1787639612
16e27913-21f7-534f-b614-d7e70d624723,385::Sports,Sports,1787668907
cfdb9f50-c68c-5592-a2c6-5a18ac8c0cc6,277::Jewelry &amp; Watches,Jewelry &amp; Watches,1782690705
cfdb9f50-c68c-5592-a2c6-5a18ac8c0cc6,276::Kids,Kids,1781950316
37a9c896-2955-5972-acd3-78699ea3eedc,171::Electronics,Electronics,1788946795
fd2e567a-0ea7-5e24-ae71-37e14a158a69,229::Beauty,Beauty,1781200111
4bdd8198-65b7-565b-a54c-b2a0bc590b40,195::Entertainment,Entertainment,1783578679
ad0f76a6-7791-5562-ad9a-48891f6be6e5,26::Electronics,Electronics,1785210449
4fa692bd-d6ee-52e4-a5b7-6cff3915dbe2,298::Entertainment,Entertainment,1785222356
4587c8c9-90f4-5091-9d75-867945a67268,423::Games,Games,1785246418
4587c8c9-90f4-5091-9d75-867945a67268,166::Kids,Kids,1785247041
ce3be468-4f04-5bd2-9da9-0a2859ce7042,114::Electronics,Electronics,1785134296
4bdd8198-65b7-565b-a54c-b2a0bc590b40,65::Baby,Baby,1785134746
ad0f76a6-7791-5562-ad9a-48891f6be6e5,488::Toys,Toys,1785134798
4fa692bd-d6ee-52e4-a5b7-6cff3915dbe2,437::Home,Home,1785141829
ce3be468-4f04-5bd2-9da9-0a2859ce7042,248::Garden &amp; Tools,Garden &amp; Tools,1785147743
4587c8c9-90f4-5091-9d75-867945a67268,37::Movies,Movies,1785189984
4bdd8198-65b7-565b-a54c-b2a0bc590b40,340::Smart Home,Smart Home,1785109558
a12625e9-c970-5c6b-bdb5-4c38d9418f57,443::Electronics,Electronics,1783750453
30dc5a10-cd41-5161-95c7-d7a80a57459a,282::Automotive,Automotive,1783751798
ad0f76a6-7791-5562-ad9a-48891f6be6e5,270::Sports,Sports,1783751950
20da6355-d399-5439-9926-91a8a4f1f7f0,45::Home,Home,1784441098
4bdd8198-65b7-565b-a54c-b2a0bc590b40,408::Computers,Computers,1784443280
6e40f805-51f5-5430-b33a-d0df83312034,271::Smart Home,Smart Home,1784097194
72552428-2025-5adb-8d15-cc973f7859b2,270::Food &amp; Grocery,Food &amp; Grocery,1783491364
30dc5a10-cd41-5161-95c7-d7a80a57459a,201::Handmade,Handmade,1783509952
72552428-2025-5adb-8d15-cc973f7859b2,454::Beauty,Beauty,1784959374
4bdd8198-65b7-565b-a54c-b2a0bc590b40,429::Computers,Computers,1784960366
4bdd8198-65b7-565b-a54c-b2a0bc590b40,126::Shoes,Shoes,1784700661
272ce325-7239-5a39-834f-ea32f2f46d8b,434::Entertainment,Entertainment,1784700670
ce3be468-4f04-5bd2-9da9-0a2859ce7042,251::Sports,Sports,1784615290
4bdd8198-65b7-565b-a54c-b2a0bc590b40,19::Sports,Sports,1784675659
1afba60e-bd82-5c4f-8f1e-5813e99af272,276::Food &amp; Grocery,Food &amp; Grocery,1784876296
a12625e9-c970-5c6b-bdb5-4c38d9418f57,369::Outdoors,Outdoors,1784918211
140a374b-a825-5147-adfb-8a69ed482c99,251::Toys,Toys,1785001604
c1ee1e57-2183-5151-b6e1-2c80daeede2d,5::Kids,Kids,1785006920
569e1210-9f6c-5f2b-b254-a411be0a89b1,482::Movies,Movies,1785280310
a0989eae-dc0a-59ba-9c70-3fd7ae1ef2ec,59::Entertainment,Entertainment,1784008122
13fa63b9-c7e4-5dd3-9473-11cc29873b04,365::Food &amp; Grocery,Food &amp; Grocery,1784528291
c1ee1e57-2183-5151-b6e1-2c80daeede2d,4::Toys,Toys,1785112583
140a374b-a825-5147-adfb-8a69ed482c99,131::Entertainment,Entertainment,1785134829
569e1210-9f6c-5f2b-b254-a411be0a89b1,328::Electronics,Electronics,1784913101
5de59ebc-0625-5101-8bd7-3a5ca6009be6,400::Handmade,Handmade,1784455754
13fa63b9-c7e4-5dd3-9473-11cc29873b04,64::Entertainment,Entertainment,1784701543
a0989eae-dc0a-59ba-9c70-3fd7ae1ef2ec,450::Beauty,Beauty,1783954935
13fa63b9-c7e4-5dd3-9473-11cc29873b04,251::Garden &amp; Tools,Garden &amp; Tools,1783355627
13fa63b9-c7e4-5dd3-9473-11cc29873b04,251::Garden &amp; Tools,Garden &amp; Tools,1784083859
a5584332-787e-5e0f-8239-406a61ff4989,25::Toys,Toys,1786083454
147b85e1-c803-5cef-a120-5b2088757cab,219::Outdoors,Outdoors,1786131139
0542ca79-d790-5b5b-b739-db4054fe5679,167::Shoes,Shoes,1786144621
5eaec098-c78f-5d90-9ea7-76aab1922963,407::Garden &amp; Tools,Garden &amp; Tools,1786043997
5eaec098-c78f-5d90-9ea7-76aab1922963,62::Beauty,Beauty,1786848495
f25cbd5a-d77c-55fe-85b7-8f1ca92601c3,72::Outdoors,Outdoors,1786892303
a5584332-787e-5e0f-8239-406a61ff4989,192::Smart Home,Smart Home,1786910115
69ee2cea-6a49-5cec-9a1d-6d94e9f94e83,251::Health,Health,1786592549
69ee2cea-6a49-5cec-9a1d-6d94e9f94e83,425::Baby,Baby,1786600936
a5584332-787e-5e0f-8239-406a61ff4989,69::Handmade,Handmade,1786645049
c1561d9a-f418-5ccc-8f39-cd609f69b858,480::Toys,Toys,1787120065
374f15ef-5288-54b5-bf4d-24b6e11531f2,251::Outdoors,Outdoors,1786773622
a5584332-787e-5e0f-8239-406a61ff4989,494::Movies,Movies,1786793675
5eaec098-c78f-5d90-9ea7-76aab1922963,139::Outdoors,Outdoors,1786803776
a5584332-787e-5e0f-8239-406a61ff4989,171::Home,Home,1786814792
a5584332-787e-5e0f-8239-406a61ff4989,11::Pet Supplies,Pet Supplies,1786816064
c1561d9a-f418-5ccc-8f39-cd609f69b858,459::Art,Art,1786832106
a5584332-787e-5e0f-8239-406a61ff4989,451::Electronics,Electronics,1785818391
a5584332-787e-5e0f-8239-406a61ff4989,337::Food &amp; Grocery,Food &amp; Grocery,1785826291
5eaec098-c78f-5d90-9ea7-76aab1922963,357::Industrial,Industrial,1785838509
a5584332-787e-5e0f-8239-406a61ff4989,247::Handmade,Handmade,1785880581
a5584332-787e-5e0f-8239-406a61ff4989,251::Art,Art,1785716374
f6fb6988-7358-5b9e-be41-8c8fb4536cea,121::Home,Home,1785722372
0542ca79-d790-5b5b-b739-db4054fe5679,97::Smart Home,Smart Home,1785725316
f6fb6988-7358-5b9e-be41-8c8fb4536cea,65::Books,Books,1785772488
a5584332-787e-5e0f-8239-406a61ff4989,435::Baby,Baby,1785772574
a5584332-787e-5e0f-8239-406a61ff4989,412::Kids,Kids,1785782483
f6fb6988-7358-5b9e-be41-8c8fb4536cea,82::Electronics,Electronics,1785650879
f6fb6988-7358-5b9e-be41-8c8fb4536cea,149::Movies,Movies,1785651671
419762fc-38f1-5538-8642-a5110f93ef2d,433::Handmade,Handmade,1785651895
5eaec098-c78f-5d90-9ea7-76aab1922963,489::Jewelry &amp; Watches,Jewelry &amp; Watches,1785652921
5eaec098-c78f-5d90-9ea7-76aab1922963,45::Movies,Movies,1785654191
f6fb6988-7358-5b9e-be41-8c8fb4536cea,251::Home,Home,1785700627
f6fb6988-7358-5b9e-be41-8c8fb4536cea,483::Toys,Toys,1785700661
69ee2cea-6a49-5cec-9a1d-6d94e9f94e83,429::Art,Art,1787033492
f6fb6988-7358-5b9e-be41-8c8fb4536cea,286::Jewelry &amp; Watches,Jewelry &amp; Watches,1787069568
5eaec098-c78f-5d90-9ea7-76aab1922963,244::Home,Home,1785567690
f6fb6988-7358-5b9e-be41-8c8fb4536cea,468::Books,Books,1785591659
a5584332-787e-5e0f-8239-406a61ff4989,211::Shoes,Shoes,1786255473
a5584332-787e-5e0f-8239-406a61ff4989,12::Pet Supplies,Pet Supplies,1786255982
f6fb6988-7358-5b9e-be41-8c8fb4536cea,8::Smart Home,Smart Home,1786296400
374f15ef-5288-54b5-bf4d-24b6e11531f2,246::Jewelry &amp; Watches,Jewelry &amp; Watches,1786299344
c1561d9a-f418-5ccc-8f39-cd609f69b858,251::Music,Music,1786927162
5eaec098-c78f-5d90-9ea7-76aab1922963,26::Movies,Movies,1786971502
419762fc-38f1-5538-8642-a5110f93ef2d,193::Electronics,Electronics,1785296327
5eaec098-c78f-5d90-9ea7-76aab1922963,251::Art,Art,1785320658
c1561d9a-f418-5ccc-8f39-cd609f69b858,251::Art,Art,1785337998
69ee2cea-6a49-5cec-9a1d-6d94e9f94e83,27::Handmade,Handmade,1785473961
419762fc-38f1-5538-8642-a5110f93ef2d,82::Movies,Movies,1785503793
a5584332-787e-5e0f-8239-406a61ff4989,12::Home,Home,1785931324
925ec251-4c0f-543b-a857-bc0008e7cc63,163::Garden &amp; Tools,Garden &amp; Tools,1785943500
419762fc-38f1-5538-8642-a5110f93ef2d,492::Sports,Sports,1786342560
a5584332-787e-5e0f-8239-406a61ff4989,251::Electronics,Electronics,1786342834
c1561d9a-f418-5ccc-8f39-cd609f69b858,218::Toys,Toys,1786343924
925ec251-4c0f-543b-a857-bc0008e7cc63,72::Automotive,Automotive,1786344215
419762fc-38f1-5538-8642-a5110f93ef2d,251::Automotive,Automotive,1786370207
ec292991-7472-592c-82e0-4f1a798183a2,222::Shoes,Shoes,1786667853
69ee2cea-6a49-5cec-9a1d-6d94e9f94e83,427::Outdoors,Outdoors,1787207403
809f2b2b-52da-5c54-a08c-fb192a2520dd,64::Games,Games,1787214383
3f03b78d-d7a2-5cf9-ad80-d65016810aba,96::Books,Books,1787238960
f6fb6988-7358-5b9e-be41-8c8fb4536cea,381::Jewelry &amp; Watches,Jewelry &amp; Watches,1786166097
c1561d9a-f418-5ccc-8f39-cd609f69b858,160::Food &amp; Grocery,Food &amp; Grocery,1786197199
69ee2cea-6a49-5cec-9a1d-6d94e9f94e83,415::Games,Games,1786517765
535348e3-f22a-5e52-a23b-4d98a4a21d3b,248::Baby,Baby,1787989171
051fd848-afae-564d-9ee9-605525d740aa,458::Industrial,Industrial,1788396700
10c1cadd-f6cd-5e77-8959-c4f5588d7d01,28::Sports,Sports,1788399141
e6494ad1-c123-5dcc-8d66-eadefb456afa,131::Clothing,Clothing,1788610201
d9fb1a63-4e13-5a8b-a133-4acfd34af4fe,436::Food &amp; Grocery,Food &amp; Grocery,1788071284
f28ef180-3373-5698-bfb8-4bee2c05616e,23::Industrial,Industrial,1788127168
7b812f88-22a6-53fb-8169-51b2bc7467ac,405::Computers,Computers,1782876909
d2fc57f3-121e-5e03-8769-886d3f8f7b0e,293::Jewelry &amp; Watches,Jewelry &amp; Watches,1782823882
d2fc57f3-121e-5e03-8769-886d3f8f7b0e,196::Food &amp; Grocery,Food &amp; Grocery,1782699647
61d7567f-11be-511d-ba0e-f758e56d017d,203::Toys,Toys,1781487519
cf512e0a-4d14-55e5-b372-da61f9696e5e,130::Beauty,Beauty,1782941570
c0db01f6-c29e-5a44-982e-0645968ff6b7,422::Computers,Computers,1782803393
dd0b7a76-d632-579a-8a79-84b04e63878e,10::Garden &amp; Tools,Garden &amp; Tools,1782807672
319c8f51-4bdb-5c44-839f-0c8836d46122,364::Movies,Movies,1782821428
18d6436e-e09f-52ff-8cef-3693ed3a4275,286::Handmade,Handmade,1781977909
34436684-abd5-5f35-b635-d72ab7ccb152,156::Movies,Movies,1781297822
ac553238-5d5c-5592-96e5-2e3640024632,155::Books,Books,1782781855
875c8420-43d6-5aca-aec1-fc7a3f9bb73b,382::Books,Books,1782805287
de6b2eac-56b4-51a3-84ff-25a81833bd59,430::Art,Art,1782839823
e58f24a0-1238-5993-a23f-25bf21d96d92,251::Outdoors,Outdoors,1782856069
875c8420-43d6-5aca-aec1-fc7a3f9bb73b,282::Baby,Baby,1782417359
cb6279cc-2cbe-5a0b-90ea-82b6a1b1eb96,167::Jewelry &amp; Watches,Jewelry &amp; Watches,1783233670
cb6279cc-2cbe-5a0b-90ea-82b6a1b1eb96,251::Pet Supplies,Pet Supplies,1782985897
f4be5e4d-a603-5cf2-b383-ae3783c9987a,122::Jewelry &amp; Watches,Jewelry &amp; Watches,1788934561
e515cf7c-f2e1-59a5-a81e-814d2c2b7b77,307::Outdoors,Outdoors,1788934618
b794e1f7-3f31-555d-8816-568c64f5858e,330::Industrial,Industrial,1788935932
b64048c2-b934-5287-a211-957c58174560,62::Games,Games,1788946837
341fa734-218c-5309-b08f-5d884b4b8796,237::Movies,Movies,1788071630
8ce34738-569d-507b-8bf4-cfdf8174d2bc,102::Automotive,Automotive,1788071729
77d8bc27-e47f-534b-b267-ab480ce62be7,392::Pet Supplies,Pet Supplies,1788072433
46719366-6a92-507b-9563-59cd47f51e35,112::Art,Art,1787440615
1e851190-f90b-5d2e-8389-4afa0cd992ff,171::Smart Home,Smart Home,1787797764
77d8bc27-e47f-534b-b267-ab480ce62be7,46::Clothing,Clothing,1787727017
8ce34738-569d-507b-8bf4-cfdf8174d2bc,343::Smart Home,Smart Home,1788640214
d60ba15a-7320-5f0a-aadc-95a28d45e10e,124::Food &amp; Grocery,Food &amp; Grocery,1787551920
46719366-6a92-507b-9563-59cd47f51e35,251::Sports,Sports,1787600014
d60ba15a-7320-5f0a-aadc-95a28d45e10e,80::Beauty,Beauty,1788747572
8ce34738-569d-507b-8bf4-cfdf8174d2bc,251::Sports,Sports,1787996023
341fa734-218c-5309-b08f-5d884b4b8796,60::Jewelry &amp; Watches,Jewelry &amp; Watches,1788497459
03434fc2-4ce7-584e-959e-b7b09c2d6fc2,202::Outdoors,Outdoors,1785639806
7e7b39bd-ffbd-5e9d-be38-96b3054d475e,228::Home,Home,1785648084
54fc60db-1b89-5563-a2fc-cf1292a77ea9,425::Pet Supplies,Pet Supplies,1785650682
7e7b39bd-ffbd-5e9d-be38-96b3054d475e,203::Smart Home,Smart Home,1785650911
7a71082c-dc85-5e61-9196-e63476ac787f,190::Handmade,Handmade,1785661228
55f2d993-34a8-5aa1-a519-d8698c0aaee2,31::Shoes,Shoes,1785664063
7a71082c-dc85-5e61-9196-e63476ac787f,183::Home,Home,1785665503
acf87fc3-4798-5d0b-87e6-810ec75b5f65,298::Baby,Baby,1785688957
8aaf91f7-ae11-5b16-9c78-2628283415f6,52::Jewelry &amp; Watches,Jewelry &amp; Watches,1785711237
acf87fc3-4798-5d0b-87e6-810ec75b5f65,208::Pet Supplies,Pet Supplies,1785714249
03434fc2-4ce7-584e-959e-b7b09c2d6fc2,316::Kids,Kids,1785409049
8aaf91f7-ae11-5b16-9c78-2628283415f6,289::Clothing,Clothing,1785293755
54fc60db-1b89-5563-a2fc-cf1292a77ea9,292::Computers,Computers,1785320027
54fc60db-1b89-5563-a2fc-cf1292a77ea9,17::Handmade,Handmade,1785328221
acf87fc3-4798-5d0b-87e6-810ec75b5f65,449::Beauty,Beauty,1785910885
54fc60db-1b89-5563-a2fc-cf1292a77ea9,69::Shoes,Shoes,1786256584
54fc60db-1b89-5563-a2fc-cf1292a77ea9,359::Outdoors,Outdoors,1786256643
7e7b39bd-ffbd-5e9d-be38-96b3054d475e,484::Home,Home,1785785133
7a71082c-dc85-5e61-9196-e63476ac787f,264::Books,Books,1785988856
03434fc2-4ce7-584e-959e-b7b09c2d6fc2,253::Computers,Computers,1785997242
ac775a74-0b6f-51ae-b00c-c086db9dcddd,167::Games,Games,1786342427
ac775a74-0b6f-51ae-b00c-c086db9dcddd,367::Electronics,Electronics,1786348058
55f2d993-34a8-5aa1-a519-d8698c0aaee2,415::Smart Home,Smart Home,1786395285
03434fc2-4ce7-584e-959e-b7b09c2d6fc2,30::Industrial,Industrial,1786513117
ac775a74-0b6f-51ae-b00c-c086db9dcddd,217::Automotive,Automotive,1786558293
7a71082c-dc85-5e61-9196-e63476ac787f,445::Clothing,Clothing,1787196831
ac775a74-0b6f-51ae-b00c-c086db9dcddd,118::Music,Music,1786150180
ac775a74-0b6f-51ae-b00c-c086db9dcddd,489::Food &amp; Grocery,Food &amp; Grocery,1786774370
6a98124f-7fd9-5d6f-b3ce-32eb81368555,199::Entertainment,Entertainment,1785857341
ac775a74-0b6f-51ae-b00c-c086db9dcddd,211::Health,Health,1786095766
ac775a74-0b6f-51ae-b00c-c086db9dcddd,322::Health,Health,1786112445
ac775a74-0b6f-51ae-b00c-c086db9dcddd,300::Automotive,Automotive,1786120713
ac775a74-0b6f-51ae-b00c-c086db9dcddd,332::Books,Books,1786145133
ac775a74-0b6f-51ae-b00c-c086db9dcddd,251::Smart Home,Smart Home,1787034240
391e84d0-fd8a-515e-93d9-a14060a1a2d4,102::Jewelry &amp; Watches,Jewelry &amp; Watches,1788072046
471c8ee1-e3fa-5dd5-ada9-322e48946fda,298::Books,Books,1788101996
22b77470-fed0-572e-9037-c73d3a45e93c,470::Computers,Computers,1788122666
e3303892-9e13-55e7-8f7b-39e3c744e5ee,459::Food &amp; Grocery,Food &amp; Grocery,1787898502
391e84d0-fd8a-515e-93d9-a14060a1a2d4,303::Movies,Movies,1787899537
e9e7c40d-71c2-5581-b1bb-6011bbd8f547,79::Smart Home,Smart Home,1787799062
fa4007e5-d419-5b85-8957-4ccec13b8014,137::Kids,Kids,1787804681
0cdc2065-5d05-58dd-9d22-adb32a809869,457::Books,Books,1787812159
471c8ee1-e3fa-5dd5-ada9-322e48946fda,232::Toys,Toys,1787815692
265c56bd-05ec-5bd3-a817-54fdaba39c6d,361::Clothing,Clothing,1788776975
e3303892-9e13-55e7-8f7b-39e3c744e5ee,473::Movies,Movies,1787457551
dd7fcba3-a79c-5f98-8ddf-ce422cf62a33,198::Home,Home,1788675284
391e84d0-fd8a-515e-93d9-a14060a1a2d4,56::Home,Home,1788675667
e3303892-9e13-55e7-8f7b-39e3c744e5ee,425::Handmade,Handmade,1788021844
392377c7-3489-589c-804f-4e5f1c7cbbd4,251::Pet Supplies,Pet Supplies,1788041654
391e84d0-fd8a-515e-93d9-a14060a1a2d4,251::Music,Music,1787274814
265c56bd-05ec-5bd3-a817-54fdaba39c6d,336::Shoes,Shoes,1788145997
de642074-5831-5375-a6d1-328d314e55c7,9::Clothing,Clothing,1788156622
d1fb1d26-a5cf-5383-bdb8-6d53c0979827,476::Food &amp; Grocery,Food &amp; Grocery,1788207876
04564994-9596-533e-8cd6-7c2bde453e9f,244::Garden &amp; Tools,Garden &amp; Tools,1787430950
0cdc2065-5d05-58dd-9d22-adb32a809869,227::Pet Supplies,Pet Supplies,1788321590
22b77470-fed0-572e-9037-c73d3a45e93c,169::Health,Health,1788329735
bea19391-f1d8-5c56-9170-fcc45be672c1,285::Toys,Toys,1787638035
182c3566-6051-5e97-b6a3-70c66844e1be,107::Books,Books,1788830850
265c56bd-05ec-5bd3-a817-54fdaba39c6d,140::Entertainment,Entertainment,1788864696
22b77470-fed0-572e-9037-c73d3a45e93c,338::Jewelry &amp; Watches,Jewelry &amp; Watches,1788909575
fa4007e5-d419-5b85-8957-4ccec13b8014,66::Computers,Computers,1787748392
83fbc19b-5449-5ec5-a961-f44e73486423,285::Movies,Movies,1787562970
5c1f12a4-eed1-543c-b47d-32e63ce5d7c2,188::Jewelry &amp; Watches,Jewelry &amp; Watches,1786775865
5c1f12a4-eed1-543c-b47d-32e63ce5d7c2,311::Home,Home,1786815367
077094b2-7fdd-536a-a74c-0568ed079820,394::Music,Music,1786394051
f126bc70-4fd9-51c5-bbd7-c7775abbb560,251::Outdoors,Outdoors,1785732097
22dca115-7ee1-5960-9a0b-920230b65f40,119::Computers,Computers,1785366390
22dca115-7ee1-5960-9a0b-920230b65f40,251::Electronics,Electronics,1785543531
babf9285-4920-5fde-842b-68d5ba4218a1,484::Industrial,Industrial,1786873107
babf9285-4920-5fde-842b-68d5ba4218a1,269::Health,Health,1786111057
